run_id,timestamp,variant,branch,commit,scenario,concurrency,pool_size,isolation,seed,repetition,total_requests,first_break_batch,final_holdings,expected_holdings,holdings_delta,final_balance,expected_balance,balance_delta,trace
bd03c468,2026-09-02T10:47:16.316658669Z,B2-final,N/A,N/A,SEED1000_TRACE,2,N/A,N/A,N/A,1,30,4,3998,4000,-2,400002000.00,400000000.00,2000.00,배치 op4~5 FIRST_BREAK [op5:OK; op4:OK] holdings=3998(기대 4000) balanceDelta=2000.00
2ddcd266,2026-09-02T10:48:01.896545893Z,B2-final,N/A,N/A,SEED1000_MINIMIZE,2,N/A,N/A,N/A,1,30,4,30 -> 29 -> 28 -> 27 -> 26 -> 25 -> 24 -> 23 -> 22 -> 21 -> 20 -> 19 -> 18 -> 17 -> 16 -> 15 -> 14 -> 13 -> 12 -> 11 -> 10 -> 9 -> 8 -> 7 -> 6 -> 5 -> 4,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2
0d94e133,2026-09-02T10:48:53.621587730Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 37ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 17ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 104ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 49ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
114a0bde,2026-09-02T10:49:08.456752510Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 34ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 19ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 111ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 57ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
fe6791ec,2026-09-02T10:49:15.193146070Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 32ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 13ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 100ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 54ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
4217e782,2026-09-02T10:49:22.250288278Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 47ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 18ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 121ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 55ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
18803224,2026-09-02T10:49:29.215602818Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 35ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 19ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 111ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 56ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
0e2c2f63,2026-09-02T10:49:36.631391676Z,B2-final,N/A,N/A,MINIMAL_REPRO,2,N/A,N/A,N/A,1,u2:SELL:2 u1:BUY:5 u0:BUY:5 u2:SELL:2,30 -> 4,4,op1[thread=pool-2-thread-2 u1 BUY 5 41ms] -> OK | op2[thread=pool-2-thread-2 u0 BUY 5 17ms] -> OK | op0[thread=pool-2-thread-1 u2 SELL 2 119ms] -> OK | op3[thread=pool-2-thread-2 u2 SELL 2 59ms] -> OK,4000,4000,0,400000000.00,400000000.00,0.00,1,false
0a3d3d83,2026-09-02T11:03:35.009063427Z,B2-final,N/A,N/A,PC_PROBE,2,N/A,N/A,N/A,1,100,93,100,true,93,93,STALE(1차 캐시 값)
71855b3d,2026-09-02T11:04:16.242730208Z,B2-final,N/A,N/A,PC_PROBE_CAUSAL,2,N/A,N/A,N/A,1,93,93,93,사전 일반조회가 조건
12d162a0,2026-09-02T11:05:08.254014826Z,B2-final,N/A,N/A,MINIMAL_REPRO_RATE,2,N/A,N/A,N/A,100,4,100,100,100.0,run0 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run1 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run2 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run3 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run4 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run5 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run6 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run7 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run8 holdingsDelta=2 balanceDelta=-2000.00 trades=2 | run9 holdingsDelta=2 balanceDelta=-2000.00 trades=2
008fa61a,2026-09-02T11:06:31.370241654Z,B2-final,N/A,N/A,SELL_TRADE_TRACE,2,N/A,N/A,N/A,1,4,0,4,4,true,4000
35b4e534,2026-09-02T11:13:02.652888636Z,B2-final,N/A,N/A,CANDIDATE_D_PREMISE,2,N/A,N/A,N/A,1,100,scalar 조회이므로 엔티티가 로드되지 않음,93,93,93,전제 성립
2634182c,2026-09-02T11:17:09.575612696Z,FIX-D,N/A,N/A,PC_PROBE_CAUSAL,2,N/A,N/A,N/A,1,93,93,93,사전 일반조회가 조건
2634182c,2026-09-02T11:17:09.769790985Z,FIX-D,N/A,N/A,CANDIDATE_D_PREMISE,2,N/A,N/A,N/A,1,100,scalar 조회이므로 엔티티가 로드되지 않음,93,93,93,전제 성립
